Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,Crop_Damage
448,0,0,2,40,0,11,3,0
448,0,0,2,60,0,7,3,0
448,0,0,2,60,0,12,2,0
448,0,0,2,45,0,14,3,1
488,0,0,2,10,0,9,2,0
488,0,0,2,10,0,14,1,0
488,0,0,2,15,0,7,3,0
488,0,0,2,20,0,5,2,0
488,0,0,2,20,0,4,2,0
488,0,0,2,20,0,2,1,0
488,0,0,2,25,0,9,1,0
489,0,0,2,25,0,2,1,0
488,0,0,2,30,0,14,2,0
488,0,0,2,30,0,6,2,0
489,0,0,2,40,0,3,2,0
488,0,0,2,40,0,12,2,0
488,0,0,2,40,0,12,3,0
488,0,0,2,20,0,17,2,1
531,0,0,2,5,0,5,1,0
531,0,0,2,15,0,13,3,0
531,0,0,2,20,0,14,3,0
531,0,0,2,20,0,12,1,0
531,0,0,2,20,0,12,1,0
531,0,0,2,20,0,7,2,0
531,0,0,2,30,0,0,2,0
531,0,0,2,40,0,18,2,0
531,0,0,2,40,0,1,2,0
577,0,0,2,5,0,11,3,0
577,0,0,2,10,0,4,3,0
577,0,0,2,10,0,10,1,0
577,0,0,2,10,0,2,2,0
577,0,0,2,15,0,12,2,0
577,0,0,2,20,0,17,1,0
577,0,0,2,20,0,16,3,0
577,0,0,2,20,0,9,2,0
577,0,0,2,20,0,2,2,0
577,0,0,2,20,0,1,2,0
577,0,0,2,25,0,5,3,0
577,0,0,2,25,0,6,1,0
577,0,0,2,30,0,17,2,0
577,0,0,2,30,0,1,2,0
577,0,0,2,40,0,5,3,0
577,0,0,2,40,0,7,1,0
577,0,0,2,40,0,5,1,0
577,0,0,2,40,0,2,2,0
577,0,0,2,50,0,10,1,0
577,0,0,2,60,0,12,3,0
577,0,0,2,60,0,2,1,0
626,0,0,2,5,0,3,3,0
626,0,0,2,15,0,15,1,0
625,0,0,2,20,0,10,2,0
625,0,0,2,20,0,1,2,0
625,0,0,2,25,0,12,2,0
625,0,0,2,30,0,20,2,0
625,0,0,2,30,0,15,3,0
625,0,0,2,30,0,9,2,0
625,0,0,2,30,0,0,2,0
625,0,0,2,40,0,12,2,0
626,0,0,2,40,0,12,3,0
625,0,0,2,40,0,11,1,0
625,0,0,2,50,0,1,2,0
625,0,0,2,60,0,10,3,0
625,0,0,2,80,0,10,1,0
677,0,0,2,10,0,16,2,0
677,0,0,2,10,0,9,2,0
677,0,0,2,15,0,18,1,0
677,0,0,2,15,0,6,2,0
677,0,0,2,25,0,4,3,0
677,0,0,2,30,0,21,3,0
677,0,0,2,30,0,5,3,0
677,0,0,2,30,0,8,2,0
677,0,0,2,30,0,11,2,0
677,0,0,2,30,0,7,1,0
677,0,0,2,40,0,21,1,0
677,0,0,2,60,0,19,2,2
731,0,0,2,10,0,13,2,0
732,0,0,2,10,0,11,2,0
732,0,0,2,10,0,14,2,0
732,0,0,2,15,0,14,1,0
731,0,0,2,20,0,22,2,0
732,0,0,2,20,0,21,3,0
731,0,0,2,20,0,15,2,0
731,0,0,2,20,0,20,2,0
732,0,0,2,20,0,6,1,0
732,0,0,2,20,0,5,2,0
731,0,0,2,20,0,3,2,0
732,0,0,2,25,0,21,1,0
731,0,0,2,25,0,15,2,0
732,0,0,2,30,0,9,2,0
731,0,0,2,30,0,14,2,0
731,0,0,2,40,0,0,1,0
731,0,0,2,20,0,10,2,1
790,0,0,2,5,0,3,3,0
789,0,0,2,10,0,22,3,0
790,0,0,2,10,0,15,2,0
789,0,0,2,10,0,9,1,0
790,0,0,2,15,0,22,2,0
789,0,0,2,15,0,13,1,0
789,0,0,2,20,0,9,3,0
790,0,0,2,25,0,13,2,0
789,0,0,2,25,0,14,3,0
789,0,0,2,30,0,18,1,0
789,0,0,2,30,0,11,2,0
789,0,0,2,30,0,6,2,0
789,0,0,2,40,0,17,2,0
789,0,0,2,40,0,15,1,0
790,0,0,2,40,0,8,3,0
790,0,0,2,40,0,6,3,0
789,0,0,2,60,0,22,1,0
789,0,0,2,60,0,11,3,0
790,0,0,2,80,0,4,1,0
789,0,0,2,90,0,19,1,0
850,0,0,2,20,0,9,2,0
851,0,0,2,30,0,17,2,0
850,0,0,2,10,0,24,3,0
851,0,0,2,10,0,10,2,0
850,0,0,2,20,0,5,1,0
850,0,0,2,20,0,2,1,0
851,0,0,2,20,0,4,2,0
851,0,0,2,30,0,9,2,0
851,0,0,2,30,0,1,1,0
851,0,0,2,40,0,18,2,0
851,0,0,2,40,0,8,2,0
851,0,0,2,40,0,6,2,0
851,0,0,2,45,0,2,2,0
851,0,0,2,50,0,22,2,0
851,0,0,2,20,0,9,2,1
851,0,0,2,15,0,14,2,1
916,0,0,2,5,0,10,2,0
916,0,0,2,10,0,1,1,0
916,0,0,2,10,0,0,3,0
916,0,0,2,15,0,19,2,0
915,0,0,2,15,0,0,3,0
915,0,0,2,20,0,21,1,0
915,0,0,2,20,0,23,1,0
915,0,0,2,20,0,17,2,0
916,0,0,2,30,0,1,3,0
915,0,0,2,30,0,14,3,0
915,0,0,2,30,0,14,2,0
915,0,0,2,30,0,2,1,0
916,0,0,2,40,0,5,2,0
915,0,0,2,40,0,4,2,0
916,0,0,2,40,0,3,3,0
915,0,0,2,50,0,21,3,0
915,0,0,2,50,0,0,3,0
916,0,0,2,50,0,5,1,0
915,0,0,2,60,0,7,2,0
916,0,0,2,60,0,4,3,1
984,0,0,2,10,0,22,2,0
984,0,0,2,15,0,7,1,0
984,0,0,2,20,0,24,2,0
984,0,0,2,20,0,7,2,0
984,0,0,2,20,0,22,3,0
984,0,0,2,20,0,6,2,0
984,0,0,2,20,0,2,2,0
984,0,0,2,20,0,3,3,0
984,0,0,2,25,0,2,2,0
984,0,0,2,30,0,1,1,0
984,0,0,2,40,0,17,1,0
984,0,0,2,40,0,15,3,0
984,0,0,2,40,0,15,1,0
984,0,0,2,50,0,6,3,0
984,0,0,2,50,0,2,1,0
984,0,0,2,60,0,19,1,0
984,0,0,2,60,0,8,2,0
984,0,0,2,70,0,12,2,0
984,0,0,2,80,0,21,1,0
984,0,0,2,20,0,1,1,1
1056,0,0,2,10,0,3,3,0
1056,0,0,2,10,0,23,2,0
1056,0,0,2,10,0,7,2,0
1056,0,0,2,15,0,22,2,0
1056,0,0,2,15,0,22,3,0
1056,0,0,2,15,0,19,2,0
1056,0,0,2,20,0,15,1,0
1056,0,0,2,20,0,23,1,0
1056,0,0,2,20,0,18,1,0
1056,0,0,2,20,0,7,2,0
1056,0,0,2,20,0,8,1,0
1056,0,0,2,20,0,9,2,0
1056,0,0,2,20,0,20,2,0
1056,0,0,2,20,0,13,1,0
1056,0,0,2,20,0,17,2,0
1056,0,0,2,20,0,7,2,0
1056,0,0,2,20,0,0,2,0
1056,0,0,2,25,0,27,2,0
1056,0,0,2,25,0,14,2,0
1056,0,0,2,35,0,25,2,0
1056,0,0,2,35,0,17,1,0
1056,0,0,2,35,0,8,1,0
1056,0,0,2,40,0,20,2,0
1056,0,0,2,40,0,15,2,0
1056,0,0,2,40,0,6,1,0
1056,0,0,2,50,0,22,1,0
1056,0,0,2,50,0,20,1,0
1056,0,0,2,60,0,0,1,0
1056,0,0,2,20,0,22,2,1
1056,0,0,2,30,0,5,2,1
1056,0,0,2,20,0,9,2,1
1056,0,0,2,40,0,2,1,2
1132,0,0,2,40,0,15,2,0
1132,0,0,2,10,0,20,2,0
1132,0,0,2,10,0,11,3,0
1132,0,0,2,15,0,17,3,0
1132,0,0,2,15,0,5,3,0
1132,0,0,2,15,0,18,2,0
1132,0,0,2,20,0,27,1,0
1132,0,0,2,20,0,23,2,0
1132,0,0,2,20,0,25,3,0
1132,0,0,2,20,0,20,3,0
1132,0,0,2,20,0,12,2,0
1132,0,0,2,20,0,18,2,0
1132,0,0,2,20,0,13,1,0
1132,0,0,2,20,0,16,1,0
1132,0,0,2,20,0,17,1,0
1132,0,0,2,20,0,6,1,0
1132,0,0,2,20,0,4,3,0
1132,0,0,2,20,0,8,3,0
1132,0,0,2,20,0,3,3,0
1132,0,0,2,25,0,19,2,0
1132,0,0,2,25,0,14,2,0
1132,0,0,2,25,0,2,2,0
1132,0,0,2,30,0,23,1,0
1132,0,0,2,30,0,20,1,0
1132,0,0,2,30,0,10,2,0
1132,0,0,2,40,0,8,1,0
1132,0,0,2,40,0,8,2,0
1132,0,0,2,40,0,6,2,0
1132,0,0,2,40,0,1,2,0
1132,0,0,2,40,0,2,3,0
1132,0,0,2,45,0,13,1,0
1132,0,0,2,50,0,14,3,0
1132,0,0,2,60,0,14,1,0
1132,0,0,2,80,0,20,2,0
1132,0,0,2,40,0,5,2,1
1132,0,0,2,30,0,9,2,2
1212,0,0,2,5,0,19,2,0
1212,0,0,2,5,0,15,2,0
1212,0,0,2,5,0,20,1,0
1212,0,0,2,5,0,14,3,0
1212,0,0,2,10,0,12,3,0
1212,0,0,2,10,0,1,1,0
1212,0,0,2,15,0,20,2,0
1212,0,0,2,15,0,5,1,0
1212,0,0,2,20,0,19,3,0
1212,0,0,2,20,0,17,2,0
1212,0,0,2,25,0,11,1,0
1212,0,0,2,30,0,27,2,0
1212,0,0,2,30,0,2,2,0
1212,0,0,2,35,0,14,2,0
1212,0,0,2,40,0,15,2,0
1212,0,0,2,60,0,22,1,0
1212,0,0,2,60,0,6,2,0
1212,0,0,2,80,0,14,2,0
1212,0,0,2,40,0,15,2,1
1212,0,0,2,30,0,15,2,1
1296,0,0,2,20,0,23,2,0
1297,0,0,2,5,0,13,3,0
1297,0,0,2,5,0,5,2,0
1297,0,0,2,10,0,15,2,0
1296,0,0,2,10,0,2,2,0
1296,0,0,2,15,0,20,2,0
1296,0,0,2,15,0,2,2,0
1297,0,0,2,20,0,28,2,0
1296,0,0,2,20,0,9,2,0
1296,0,0,2,20,0,12,2,0
1297,0,0,2,20,0,2,3,0
1297,0,0,2,30,0,21,2,0
1296,0,0,2,30,0,10,2,0
1297,0,0,2,40,0,5,1,0
1297,0,0,2,50,0,7,2,0
1297,0,0,2,60,0,20,2,0
1296,0,0,2,80,0,4,2,0
1297,0,0,2,30,0,15,1,1
1296,0,0,2,80,0,10,1,1
1385,0,0,2,5,0,10,1,0
1385,0,0,2,10,0,22,2,0
1385,0,0,2,10,0,0,2,0
1385,0,0,2,15,0,26,2,0
1385,0,0,2,15,0,23,2,0
1385,0,0,2,15,0,21,2,0
1385,0,0,2,15,0,13,1,0
1385,0,0,2,15,0,2,1,0
1385,0,0,2,20,0,6,3,0
1385,0,0,2,20,0,29,1,0
1385,0,0,2,20,0,20,2,0
1385,0,0,2,20,0,16,1,0
1385,0,0,2,20,0,19,2,0
1385,0,0,2,20,0,13,2,0
1385,0,0,2,20,0,15,1,0
1385,0,0,2,20,0,8,2,0
1385,0,0,2,25,0,29,2,0
1385,0,0,2,25,0,21,2,0
1385,0,0,2,30,0,13,2,0
1385,0,0,2,40,0,13,2,0
1385,0,0,2,40,0,8,1,0
1385,0,0,2,40,0,16,2,0
1385,0,0,2,40,0,13,1,0
1385,0,0,2,50,0,21,1,0
1385,0,0,2,50,0,1,1,0
1385,0,0,2,60,0,10,2,0
1385,0,0,2,20,0,3,2,1
1385,0,0,2,30,0,19,2,1
1385,0,0,2,45,0,6,2,1
1385,0,0,2,20,0,13,2,1
1385,0,0,2,20,0,1,2,1
1478,0,0,2,5,0,12,2,0
1478,0,0,2,10,0,30,3,0
1478,0,0,2,10,0,22,1,0
1478,0,0,2,10,0,12,2,0
1478,0,0,2,15,0,15,2,0
1478,0,0,2,20,0,29,3,0
1478,0,0,2,20,0,23,1,0
1478,0,0,2,20,0,25,3,0
1478,0,0,2,20,0,7,2,0
1478,0,0,2,20,0,4,3,0
1478,0,0,2,25,0,11,2,0
1478,0,0,2,30,0,4,2,0
1478,0,0,2,30,0,9,2,0
1478,0,0,2,40,0,12,1,0
1478,0,0,2,45,0,15,2,0
1478,0,0,2,20,0,22,3,1
1478,0,0,2,30,0,4,2,2
1575,0,0,2,10,0,31,2,0
1576,0,0,2,10,0,27,1,0
1575,0,0,2,15,0,33,1,0
1576,0,0,2,15,0,15,2,0
1575,0,0,2,15,0,14,2,0
1575,0,0,2,20,0,8,1,0
1576,0,0,2,20,0,7,2,0
1575,0,0,2,25,0,8,2,0
1575,0,0,2,30,0,10,1,0
1575,0,0,2,40,0,32,3,0
1575,0,0,2,40,0,18,3,0
1576,0,0,2,40,0,10,2,0
1576,0,0,2,40,0,3,2,0
1575,0,0,2,60,0,20,2,0
1576,0,0,2,10,0,23,2,1
1576,0,0,2,30,0,16,3,1
1575,0,0,2,20,0,6,2,1
1678,0,0,2,20,0,28,2,0
1678,0,0,2,20,0,12,2,0
1678,0,0,2,20,0,21,2,0
1678,0,0,2,20,0,24,1,0
1678,0,0,2,20,0,21,2,0
1678,0,0,2,20,0,15,1,0
1678,0,0,2,30,0,1,2,0
1678,0,0,2,40,0,6,3,0
1678,0,0,2,40,0,17,2,0
1678,0,0,2,40,0,5,3,0
1678,0,0,2,40,0,2,3,0
1678,0,0,2,50,0,10,1,0
1678,0,0,2,80,0,17,3,0
1678,0,0,2,40,0,29,2,1
1678,0,0,2,15,0,24,1,1
1678,0,0,2,10,0,29,2,1
1678,0,0,2,5,0,23,3,1
1678,0,0,2,20,0,10,1,1
1786,0,0,2,10,0,25,2,0
1785,0,0,2,10,0,20,3,0
1785,0,0,2,10,0,7,2,0
1786,0,0,2,10,0,22,2,0
1785,0,0,2,10,0,3,3,0
1786,0,0,2,15,0,32,2,0
1786,0,0,2,15,0,22,3,0
1785,0,0,2,15,0,13,2,0
1785,0,0,2,20,0,20,2,0
1785,0,0,2,20,0,10,3,0
1785,0,0,2,20,0,16,1,0
1785,0,0,2,20,0,12,3,0
1785,0,0,2,20,0,4,1,0
1786,0,0,2,20,0,3,1,0
1785,0,0,2,20,0,4,1,0
1785,0,0,2,30,0,25,3,0
1785,0,0,2,30,0,15,1,0
1785,0,0,2,30,0,20,3,0
1786,0,0,2,30,0,4,1,0
1785,0,0,2,40,0,12,2,0
1785,0,0,2,40,0,6,3,0
1785,0,0,2,40,0,8,2,0
1785,0,0,2,40,0,1,1,0
1785,0,0,2,50,0,4,2,0
1786,0,0,2,5,0,6,2,1
1785,0,0,2,30,0,10,2,1
1786,0,0,2,60,0,5,3,1
1785,0,0,2,40,0,20,3,1
1785,0,0,2,40,0,6,2,1
1785,0,0,2,60,0,10,1,1
1898,0,0,2,10,0,22,1,0
1898,0,0,2,15,0,14,2,0
1898,0,0,2,15,0,10,1,0
1898,0,0,2,20,0,26,1,0
1898,0,0,2,20,0,28,1,0
1898,0,0,2,20,0,28,2,0
1898,0,0,2,20,0,16,2,0
1898,0,0,2,20,0,16,2,0
1898,0,0,2,20,0,5,3,0
1898,0,0,2,20,0,10,2,0
1898,0,0,2,20,0,5,1,0
1898,0,0,2,30,0,26,1,0
1898,0,0,2,30,0,28,1,0
1898,0,0,2,30,0,13,2,0
1898,0,0,2,40,0,6,2,0
1898,0,0,2,40,0,15,1,0
1898,0,0,2,40,0,6,2,0
1898,0,0,2,40,0,4,2,0
1898,0,0,2,20,0,36,2,1
1898,0,0,2,20,0,6,3,1
1898,0,0,2,40,0,5,1,1
1898,0,0,2,40,0,26,2,1
2015,0,0,2,5,0,25,1,0
2016,0,0,2,10,0,30,1,0
2016,0,0,2,10,0,23,2,0
2015,0,0,2,10,0,9,1,0
2016,0,0,2,10,0,10,3,0
2016,0,0,2,20,0,17,3,0
2015,0,0,2,20,0,21,1,0
2015,0,0,2,20,0,20,1,0
2015,0,0,2,20,0,15,3,0
2015,0,0,2,20,0,12,2,0
2016,0,0,2,20,0,4,2,0
2016,0,0,2,25,0,30,3,0
2015,0,0,2,30,0,6,3,0
2016,0,0,2,30,0,10,2,0
2016,0,0,2,30,0,15,2,0
2015,0,0,2,30,0,0,3,0
2016,0,0,2,30,0,2,2,0
2015,0,0,2,40,0,22,1,0
2015,0,0,2,40,0,11,1,0
2015,0,0,2,50,0,10,1,0
2015,0,0,2,20,0,10,2,1
2016,0,0,2,20,0,5,2,1
2015,0,0,2,10,0,17,1,1
2016,0,0,2,40,0,15,3,2
2138,0,0,2,40,0,20,1,0
2139,0,0,2,5,0,36,2,0
2138,0,0,2,5,0,28,1,0
2138,0,0,2,10,0,26,2,0
2138,0,0,2,10,0,37,1,0
2139,0,0,2,10,0,15,2,0
2138,0,0,2,10,0,8,3,0
2138,0,0,2,10,0,8,2,0
2138,0,0,2,20,0,30,1,0
2138,0,0,2,20,0,33,1,0
2139,0,0,2,20,0,30,3,0
2138,0,0,2,20,0,19,2,0
2138,0,0,2,20,0,1,1,0
2138,0,0,2,20,0,13,2,0
2139,0,0,2,20,0,12,1,0
2139,0,0,2,30,0,19,2,0
2138,0,0,2,30,0,10,2,0
2139,0,0,2,30,0,14,1,0
2139,0,0,2,40,0,12,2,0
2139,0,0,2,60,0,4,2,0
2139,0,0,2,35,0,9,2,1
2138,0,0,2,10,0,12,1,1
2139,0,0,2,15,0,7,1,1
2267,0,0,2,15,0,7,1,0
2267,0,0,2,20,0,24,1,0
2267,0,0,2,50,0,29,3,0
2267,0,0,2,5,0,14,2,0
2267,0,0,2,10,0,34,1,0
2267,0,0,2,10,0,31,1,0
2267,0,0,2,15,0,19,1,0
2267,0,0,2,15,0,15,2,0
2267,0,0,2,15,0,0,2,0
2267,0,0,2,20,0,15,2,0
2267,0,0,2,20,0,39,2,0
2267,0,0,2,20,0,34,3,0
2267,0,0,2,20,0,26,2,0
2267,0,0,2,20,0,14,3,0
2267,0,0,2,20,0,19,2,0
2267,0,0,2,20,0,9,2,0
2267,0,0,2,20,0,14,1,0
2267,0,0,2,20,0,7,2,0
2267,0,0,2,20,0,5,2,0
2267,0,0,2,20,0,0,3,0
2267,0,0,2,25,0,28,1,0
2267,0,0,2,30,0,24,1,0
2267,0,0,2,30,0,18,2,0
2267,0,0,2,30,0,9,3,0
2267,0,0,2,40,0,30,1,0
2267,0,0,2,40,0,9,1,0
2267,0,0,2,40,0,6,1,0
2267,0,0,2,60,0,26,2,0
2267,0,0,2,30,0,19,3,1
2267,0,0,2,20,0,19,1,1
2267,0,0,2,15,0,14,3,1
2401,0,0,2,5,0,33,1,0
2402,0,0,2,5,0,22,1,0
2402,0,0,2,10,0,30,1,0
2402,0,0,2,15,0,25,1,0
2401,0,0,2,20,0,31,2,0
2401,0,0,2,20,0,25,1,0
2402,0,0,2,20,0,21,1,0
2401,0,0,2,20,0,7,1,0
2401,0,0,2,25,0,5,3,0
2401,0,0,2,30,0,2,3,0
2401,0,0,2,35,0,15,2,0
2401,0,0,2,10,0,10,1,1
2401,0,0,2,20,0,7,1,1
2402,0,0,2,20,0,11,2,1
2541,0,0,2,5,0,36,1,0
2541,0,0,2,10,0,14,2,0
2542,0,0,2,10,0,15,3,0
2542,0,0,2,15,0,21,2,0
2542,0,0,2,20,0,29,2,0
2541,0,0,2,20,0,24,2,0
2542,0,0,2,20,0,8,3,0
2542,0,0,2,20,0,16,1,0
2542,0,0,2,20,0,9,2,0
2542,0,0,2,20,0,4,2,0
2541,0,0,2,30,0,29,3,0
2542,0,0,2,30,0,21,2,0
2542,0,0,2,30,0,16,3,0
2542,0,0,2,30,0,6,3,0
2541,0,0,2,40,0,31,2,0
2541,0,0,2,40,0,19,2,0
2542,0,0,2,40,0,0,1,0
2541,0,0,2,50,0,4,3,0
2542,0,0,2,35,0,37,3,1
2541,0,0,2,50,0,14,2,1
2688,0,0,2,10,0,17,2,0
2688,0,0,2,15,0,10,3,0
2688,0,0,2,20,0,24,2,0
2688,0,0,2,20,0,25,1,0
2688,0,0,2,20,0,13,2,0
2688,0,0,2,30,0,17,1,0
2687,0,0,2,35,0,33,1,0
2688,0,0,2,40,0,31,3,0
2687,0,0,2,40,0,2,1,0
2688,0,0,2,15,0,5,2,1
2688,0,0,2,10,0,27,2,1
2688,0,0,2,20,0,25,1,1
2840,0,0,2,5,0,15,2,0
2840,0,0,2,20,0,11,2,0
2840,0,0,2,20,0,24,2,0
2840,0,0,2,20,0,21,2,0
2840,0,0,2,20,0,18,2,0
2840,0,0,2,40,0,30,1,0
2840,0,0,2,40,0,0,2,0
2840,0,0,2,50,0,20,1,0
2840,0,0,2,40,0,17,3,1
2840,0,0,2,20,0,4,3,1
2840,0,0,2,40,0,13,2,1
2999,0,0,2,5,0,24,2,0
2999,0,0,2,10,0,44,2,0
2999,0,0,2,20,0,26,1,0
2999,0,0,2,40,0,34,2,0
2999,0,0,2,60,0,14,1,0
3165,0,0,2,5,0,12,1,0
3164,0,0,2,15,0,37,1,0
3165,0,0,2,15,0,31,2,0
3164,0,0,2,15,0,20,3,0
3164,0,0,2,20,0,37,2,0
3164,0,0,2,20,0,33,2,0
3164,0,0,2,20,0,20,1,0
3164,0,0,2,20,0,5,2,0
3165,0,0,2,30,0,12,1,0
3164,0,0,2,20,0,15,3,1
3165,0,0,2,50,0,5,2,1
3165,0,0,2,60,0,13,2,1
3337,0,0,2,10,0,41,2,0
3337,0,0,2,10,0,25,1,0
3337,0,0,2,20,0,35,2,0
3337,0,0,2,20,0,24,1,0
3337,0,0,2,40,0,8,2,0
3337,0,0,2,20,0,30,2,1
3337,0,0,2,15,0,37,3,1
3336,0,0,2,20,0,16,2,1
3336,0,0,2,60,0,14,1,1
3337,0,0,2,10,0,3,2,1
3516,0,0,2,5,0,22,2,0
3516,0,0,2,5,0,12,1,0
3516,0,0,2,20,0,26,1,0
3515,0,0,2,60,0,11,1,0
3516,0,0,2,30,0,19,1,1
3515,0,0,2,5,0,15,1,1
3516,0,0,2,10,0,29,3,1
3516,0,0,2,60,0,47,2,1
3516,0,0,2,10,0,17,2,1
3516,0,0,2,25,0,46,2,1
3516,0,0,2,20,0,13,2,2
3702,0,0,2,50,0,20,2,0
3702,0,0,2,10,0,47,1,0
3702,0,0,2,20,0,25,1,0
3702,0,0,2,20,0,23,3,0
3702,0,0,2,30,0,18,3,0
3702,0,0,2,20,0,13,2,1
3702,0,0,2,40,0,20,2,1
3702,0,0,2,10,0,32,2,1
3702,0,0,2,20,0,21,1,1
3702,0,0,2,40,0,40,2,1
3702,0,0,2,40,0,27,2,1
3702,0,0,2,30,0,12,2,2
3702,0,0,2,30,0,10,2,2
3895,0,0,2,15,0,23,1,0
3895,0,0,2,20,0,14,2,0
3895,0,0,2,40,0,27,2,0
3895,0,0,2,40,0,12,1,0
3895,0,0,2,20,0,27,1,1
3895,0,0,2,40,0,9,2,1
3896,0,0,2,20,0,42,3,1
4096,0,0,2,20,0,31,2,0
4096,0,0,2,20,0,23,2,1
151,0,1,2,30,0,2,2,0
150,0,1,2,30,0,5,3,0
169,0,1,2,20,0,0,1,0
168,0,1,2,30,0,1,2,0
168,0,1,2,40,0,6,2,0
169,0,1,2,70,0,0,1,0
188,0,1,2,20,0,2,3,0
188,0,1,2,35,0,4,2,0
188,0,1,2,40,0,2,1,0
209,0,1,2,30,0,2,2,0
232,0,1,2,5,0,4,1,0
232,0,1,2,15,0,9,1,0
232,0,1,2,20,0,4,2,0
231,0,1,2,20,0,9,2,0
231,0,1,2,20,0,2,3,0
232,0,1,2,30,0,7,2,0
232,0,1,2,15,0,8,2,1
256,0,1,2,5,0,5,1,0
256,0,1,2,25,0,5,1,0
257,0,1,2,40,0,0,1,0
256,0,1,2,40,0,5,1,0
283,0,1,2,15,0,9,1,0
283,0,1,2,20,0,1,1,0
283,0,1,2,40,0,5,3,0
283,0,1,2,40,0,5,2,0
312,0,1,2,20,0,9,2,0
312,0,1,2,20,0,10,2,0
312,0,1,2,30,0,2,1,0
342,0,1,2,10,0,13,1,0
342,0,1,2,10,0,6,3,0
342,0,1,2,10,0,7,1,0
342,0,1,2,20,0,13,2,0
342,0,1,2,20,0,3,2,0
342,0,1,2,20,0,1,1,0
342,0,1,2,30,0,10,2,0
342,0,1,2,40,0,5,2,0
375,0,1,2,5,0,7,3,0
375,0,1,2,20,0,2,1,0
375,0,1,2,20,0,11,1,0
375,0,1,2,20,0,1,3,0
375,0,1,2,20,0,1,1,0
375,0,1,2,25,0,4,2,0
410,0,1,2,30,0,6,1,0
411,0,1,2,10,0,15,1,0
411,0,1,2,10,0,1,3,0
410,0,1,2,15,0,6,2,0
411,0,1,2,20,0,15,3,0
411,0,1,2,25,0,8,1,0
410,0,1,2,25,0,1,1,0
410,0,1,2,30,0,6,1,0
410,0,1,2,30,0,3,2,0
410,0,1,2,30,0,7,1,0
410,0,1,2,35,0,2,3,0
411,0,1,2,45,0,2,1,0
410,0,1,2,55,0,0,2,0
411,0,1,2,70,0,0,2,0
410,0,1,2,90,0,5,1,0
448,0,1,2,10,0,3,3,0
448,0,1,2,15,0,11,2,0
448,0,1,2,15,0,0,2,0
448,0,1,2,20,0,4,1,0
448,0,1,2,20,0,11,3,0
448,0,1,2,20,0,7,1,0
448,0,1,2,20,0,12,2,0
448,0,1,2,20,0,7,2,0
448,0,1,2,25,0,11,2,0
448,0,1,2,25,0,7,3,0
448,0,1,2,30,0,5,2,0
448,0,1,2,30,0,2,1,0
448,0,1,2,35,0,7,2,0
448,0,1,2,40,0,6,3,0
448,0,1,2,40,0,13,2,0
448,0,1,2,40,0,6,3,0
448,0,1,2,40,0,6,3,0
448,0,1,2,50,0,2,2,0
448,0,1,2,55,0,7,3,0
448,0,1,2,60,0,13,1,0
488,0,1,2,5,0,5,1,0
488,0,1,2,10,0,12,1,0
488,0,1,2,10,0,13,2,0
488,0,1,2,20,0,16,2,0
488,0,1,2,20,0,10,2,0
488,0,1,2,20,0,0,1,0
488,0,1,2,20,0,5,3,0
488,0,1,2,25,0,8,2,0
488,0,1,2,25,0,8,3,0
488,0,1,2,30,0,3,1,0
488,0,1,2,40,0,2,2,0
489,0,1,2,40,0,9,2,0
488,0,1,2,40,0,4,1,0
488,0,1,2,45,0,10,2,0
488,0,1,2,50,0,9,3,0
489,0,1,2,50,0,11,1,0
488,0,1,2,80,0,7,1,0
531,0,1,2,20,0,13,1,0
531,0,1,2,5,0,10,2,0
531,0,1,2,5,0,6,3,0
531,0,1,2,10,0,13,2,0
531,0,1,2,20,0,5,2,0
531,0,1,2,25,0,14,1,0
531,0,1,2,25,0,6,1,0
531,0,1,2,25,0,10,2,0
531,0,1,2,30,0,3,1,0
531,0,1,2,40,0,6,2,0
531,0,1,2,40,0,18,1,0
531,0,1,2,40,0,11,1,0
531,0,1,2,70,0,6,1,0
531,0,1,2,80,0,5,2,0
577,0,1,2,5,0,19,2,0
577,0,1,2,5,0,19,1,0
577,0,1,2,10,0,11,3,0
577,0,1,2,10,0,10,2,0
577,0,1,2,10,0,11,1,0
577,0,1,2,10,0,4,1,0
577,0,1,2,15,0,17,1,0
577,0,1,2,15,0,14,2,0
577,0,1,2,15,0,18,3,0
577,0,1,2,15,0,14,2,0
577,0,1,2,15,0,11,2,0
577,0,1,2,15,0,7,2,0
577,0,1,2,15,0,7,2,0
577,0,1,2,20,0,14,1,0
577,0,1,2,20,0,4,2,0
577,0,1,2,20,0,3,2,0
577,0,1,2,20,0,6,1,0
577,0,1,2,20,0,6,2,0
577,0,1,2,20,0,4,1,0
577,0,1,2,30,0,9,1,0
577,0,1,2,35,0,7,2,0
577,0,1,2,40,0,4,3,0
577,0,1,2,40,0,16,2,0
577,0,1,2,40,0,10,3,0
577,0,1,2,40,0,12,2,0
577,0,1,2,40,0,7,2,0
577,0,1,2,40,0,2,3,0
577,0,1,2,40,0,3,2,0
577,0,1,2,40,0,6,3,0
577,0,1,2,50,0,2,2,0
577,0,1,2,60,0,14,2,0
577,0,1,2,90,0,2,2,0
626,0,1,2,30,0,17,2,0
626,0,1,2,5,0,16,3,0
626,0,1,2,5,0,5,2,0
